ts_code,symbol,name,industry
603520.SH,603520,司太立,化学制药
603527.SH,603527,众源新材,铜
603528.SH,603528,多伦科技,软件服务
603529.SH,603529,爱玛科技,摩托车
603530.SH,603530,神马电力,电气设备
603533.SH,603533,掌阅科技,互联网
603535.SH,603535,嘉诚国际,仓储物流
603536.SH,603536,惠发食品,食品
603538.SH,603538,美诺华,化学制药
603551.SH,603551,奥普家居,家居用品
603555.SH,603555,ST贵人,服饰
603556.SH,603556,海兴电力,电器仪表
603557.SH,603557,ST起步,服饰
603558.SH,603558,健盛集团,纺织
603559.SH,603559,ST通脉,通信设备
603565.SH,603565,中谷物流,仓储物流
603566.SH,603566,普莱柯,农业综合
603567.SH,603567,珍宝岛,中成药
603568.SH,603568,伟明环保,环境保护
603569.SH,603569,长久物流,仓储物流
603577.SH,603577,汇金通,电气设备
603578.SH,603578,三星新材,玻璃
603579.SH,603579,荣泰健康,家用电器
603580.SH,603580,艾艾精工,塑料
603583.SH,603583,捷昌驱动,电气设备
603585.SH,603585,苏利股份,农药化肥
603586.SH,603586,金麒麟,汽车配件
603587.SH,603587,地素时尚,服饰
603588.SH,603588,高能环境,环境保护
603589.SH,603589,口子窖,白酒
603590.SH,603590,康辰药业,生物制药
603595.SH,603595,东尼电子,元器件
603596.SH,603596,伯特利,汽车配件
603598.SH,603598,引力传媒,互联网
603599.SH,603599,广信股份,农药化肥
603600.SH,603600,永艺股份,家居用品
603601.SH,603601,再升科技,玻璃
603602.SH,603602,纵横通信,通信设备
603603.SH,603603,*ST博天,环境保护
603605.SH,603605,珀莱雅,日用化工
603606.SH,603606,东方电缆,电气设备
603607.SH,603607,京华激光,造纸
603608.SH,603608,天创时尚,服饰
603609.SH,603609,禾丰股份,饲料
603610.SH,603610,麒盛科技,家居用品
603611.SH,603611,诺力股份,运输设备
603612.SH,603612,索通发展,矿物制品
603613.SH,603613,国联股份,互联网
603615.SH,603615,茶花股份,家居用品
603616.SH,603616,韩建河山,水泥
603617.SH,603617,君禾股份,机械基件
603618.SH,603618,杭电股份,电气设备
603619.SH,603619,中曼石油,石油开采
603626.SH,603626,科森科技,元器件
603628.SH,603628,清源股份,电气设备
603629.SH,603629,利通电子,元器件
603630.SH,603630,拉芳家化,日用化工
603633.SH,603633,徕木股份,汽车配件
603636.SH,603636,南威软件,软件服务
603637.SH,603637,镇海股份,建筑工程
603638.SH,603638,艾迪精密,专用机械
603639.SH,603639,海利尔,农药化肥
603648.SH,603648,畅联股份,仓储物流
603650.SH,603650,彤程新材,化工原料
603655.SH,603655,朗博科技,汽车配件
603656.SH,603656,泰禾智能,专用机械
603657.SH,603657,春光科技,家用电器
603658.SH,603658,安图生物,医疗保健
603659.SH,603659,璞泰来,化工原料
603660.SH,603660,苏州科达,IT设备
603661.SH,603661,恒林股份,家居用品
603662.SH,603662,柯力传感,电器仪表
603663.SH,603663,三祥新材,小金属
603665.SH,603665,康隆达,服饰
603666.SH,603666,亿嘉和,专用机械
603667.SH,603667,五洲新春,机械基件
603668.SH,603668,天马科技,饲料
603669.SH,603669,灵康药业,化学制药
603676.SH,603676,卫信康,化学制药
603677.SH,603677,奇精机械,家用电器
603678.SH,603678,火炬电子,元器件
603679.SH,603679,华体科技,电气设备
603680.SH,603680,今创集团,运输设备
603681.SH,603681,永冠新材,化工原料
603682.SH,603682,锦和商管,房产服务
603683.SH,603683,晶华新材,化工原料
603685.SH,603685,晨丰科技,电气设备
603686.SH,603686,福龙马,环境保护
603687.SH,603687,大胜达,广告包装
603688.SH,603688,石英股份,矿物制品
603689.SH,603689,皖天然气,供气供热
603690.SH,603690,至纯科技,半导体
603693.SH,603693,江苏新能,新型电力
603696.SH,603696,安记食品,食品
603697.SH,603697,有友食品,食品
603698.SH,603698,航天工程,专用机械
603699.SH,603699,纽威股份,机械基件
603700.SH,603700,宁水集团,电器仪表
603701.SH,603701,德宏股份,汽车配件
603703.SH,603703,盛洋科技,通信设备
603706.SH,603706,东方环宇,供气供热
603707.SH,603707,健友股份,生物制药
603708.SH,603708,家家悦,超市连锁
603709.SH,603709,中源家居,家居用品
603711.SH,603711,香飘飘,软饮料
603712.SH,603712,七一二,通信设备
603713.SH,603713,密尔克卫,仓储物流
603716.SH,603716,塞力医疗,医药商业
603717.SH,603717,天域生态,农业综合
603718.SH,603718,海利生物,农业综合
603719.SH,603719,良品铺子,食品
603721.SH,603721,中广天择,影视音像
603722.SH,603722,阿科力,化工原料
603725.SH,603725,天安新材,塑料
603726.SH,603726,朗迪集团,家用电器
603727.SH,603727,博迈科,石油开采
603728.SH,603728,鸣志电器,电气设备
603729.SH,603729,龙韵股份,广告包装
603730.SH,603730,岱美股份,汽车配件
603733.SH,603733,仙鹤股份,造纸
603737.SH,603737,三棵树,染料涂料
603738.SH,603738,泰晶科技,元器件
603739.SH,603739,蔚蓝生物,农业综合
603755.SH,603755,日辰股份,食品
603757.SH,603757,大元泵业,机械基件
603758.SH,603758,秦安股份,汽车配件
603759.SH,603759,海天股份,水务
603766.SH,603766,隆鑫通用,摩托车
603767.SH,603767,中马传动,汽车配件
603768.SH,603768,常青股份,汽车配件
603773.SH,603773,沃格光电,元器件
603776.SH,603776,永安行,公共交通
603777.SH,603777,来伊份,食品
603778.SH,603778,国晟科技,建筑工程
603779.SH,603779,威龙股份,红黄酒
603786.SH,603786,科博达,汽车配件
603787.SH,603787,新日股份,摩托车
603788.SH,603788,宁波高发,汽车配件
603789.SH,603789,星光农机,农用机械
603790.SH,603790,雅运股份,染料涂料
603797.SH,603797,联泰环保,环境保护
603798.SH,603798,康普顿,石油加工
603799.SH,603799,华友钴业,小金属
603800.SH,603800,道森股份,专用机械
603801.SH,603801,志邦家居,家居用品
603803.SH,603803,瑞斯康达,通信设备
603806.SH,603806,福斯特,塑料
603808.SH,603808,歌力思,服饰
603809.SH,603809,豪能股份,汽车配件
603810.SH,603810,丰山集团,农药化肥
603811.SH,603811,诚意药业,化学制药
603813.SH,603813,原尚股份,仓储物流
603815.SH,603815,交建股份,建筑工程
603816.SH,603816,顾家家居,家居用品
603817.SH,603817,海峡环保,环境保护
603818.SH,603818,曲美家居,家居用品
603819.SH,603819,神力股份,电气设备
603822.SH,603822,嘉澳环保,化工原料
603823.SH,603823,百合花,染料涂料
603825.SH,603825,华扬联众,互联网
603826.SH,603826,坤彩科技,染料涂料
603828.SH,603828,柯利达,装修装饰
603829.SH,603829,洛凯股份,电气设备
603833.SH,603833,欧派家居,家居用品
603836.SH,603836,海程邦达,仓储物流
603838.SH,603838,四通股份,家居用品
603839.SH,603839,安正时尚,服饰
603843.SH,603843,正平股份,建筑工程
603848.SH,603848,好太太,家居用品
603855.SH,603855,华荣股份,专用机械
603856.SH,603856,东宏股份,塑料
603858.SH,603858,步长制药,中成药
603859.SH,603859,能科科技,软件服务
603860.SH,603860,中公高科,建筑工程
603861.SH,603861,白云电器,电气设备
603863.SH,603863,松炀资源,造纸
603866.SH,603866,桃李面包,食品
603867.SH,603867,新化股份,化工原料
603868.SH,603868,飞科电器,家用电器
603869.SH,603869,新智认知,软件服务
603871.SH,603871,嘉友国际,仓储物流
603876.SH,603876,鼎胜新材,铝
603877.SH,603877,太平鸟,服饰
603878.SH,603878,武进不锈,钢加工
603879.SH,603879,永悦科技,化工原料
603880.SH,603880,ST南卫,医疗保健
603881.SH,603881,数据港,软件服务
603882.SH,603882,金域医学,医疗保健
603883.SH,603883,老百姓,医药商业
603885.SH,603885,吉祥航空,空运
603886.SH,603886,元祖股份,食品
603887.SH,603887,城地香江,软件服务
603888.SH,603888,新华网,互联网
603889.SH,603889,新澳股份,纺织
603890.SH,603890,春秋电子,元器件
603893.SH,603893,瑞芯微,半导体
603895.SH,603895,天永智能,专用机械
603896.SH,603896,寿仙谷,中成药
603897.SH,603897,长城科技,电气设备
603898.SH,603898,好莱客,家居用品
603899.SH,603899,晨光股份,文教休闲
603900.SH,603900,莱绅通灵,服饰
603901.SH,603901,永创智能,专用机械
603903.SH,603903,中持股份,环境保护
603906.SH,603906,龙蟠科技,电气设备
603908.SH,603908,牧高笛,纺织
603909.SH,603909,建发合诚,建筑工程
603912.SH,603912,佳力图,专用机械
603915.SH,603915,国茂股份,机械基件
603916.SH,603916,苏博特,化工原料
603917.SH,603917,合力科技,汽车配件
603918.SH,603918,金桥信息,软件服务
603919.SH,603919,金徽酒,白酒
603920.SH,603920,世运电路,元器件
603922.SH,603922,金鸿顺,汽车配件
603926.SH,603926,铁流股份,汽车配件
603927.SH,603927,中科软,软件服务
603928.SH,603928,兴业股份,化工原料
603929.SH,603929,亚翔集成,装修装饰
603931.SH,603931,格林达,化工原料
603933.SH,603933,睿能科技,元器件
603936.SH,603936,博敏电子,元器件
603937.SH,603937,丽岛新材,铝
603938.SH,603938,三孚股份,化工原料
603939.SH,603939,益丰药房,医药商业
603948.SH,603948,建业股份,化工原料
603949.SH,603949,雪龙集团,汽车配件
603950.SH,603950,长源东谷,汽车配件
603955.SH,603955,大千生态,环境保护
603956.SH,603956,威派格,专用机械
603958.SH,603958,哈森股份,服饰
603959.SH,603959,百利科技,建筑工程
603960.SH,603960,克来机电,汽车配件
603963.SH,603963,大理药业,中成药
603966.SH,603966,法兰泰克,工程机械
603967.SH,603967,中创物流,仓储物流
603968.SH,603968,醋化股份,化工原料
603969.SH,603969,银龙股份,其他建材
603970.SH,603970,中农立华,农药化肥
603976.SH,603976,正川股份,医疗保健
603977.SH,603977,国泰集团,化工原料
603978.SH,603978,深圳新星,小金属
603979.SH,603979,金诚信,铜
603980.SH,603980,吉华集团,染料涂料
603982.SH,603982,泉峰汽车,汽车配件
603983.SH,603983,丸美股份,日用化工
603985.SH,603985,恒润股份,机械基件
603986.SH,603986,兆易创新,半导体
603987.SH,603987,康德莱,医疗保健
603988.SH,603988,中电电机,电气设备
603989.SH,603989,艾华集团,元器件
603990.SH,603990,麦迪科技,软件服务
603991.SH,603991,至正股份,塑料
603992.SH,603992,松霖科技,家居用品
603993.SH,603993,洛阳钼业,小金属
603995.SH,603995,甬金股份,特种钢
603997.SH,603997,继峰股份,汽车配件
603998.SH,603998,方盛制药,中成药
603999.SH,603999,读者传媒,出版业
605001.SH,605001,威奥股份,运输设备
605003.SH,605003,众望布艺,纺织
605005.SH,605005,合兴股份,汽车配件
605006.SH,605006,山东玻纤,玻璃
605007.SH,605007,五洲特纸,造纸
605008.SH,605008,长鸿高科,橡胶
605009.SH,605009,豪悦护理,造纸
605011.SH,605011,杭州热电,供气供热
605016.SH,605016,百龙创园,食品
605018.SH,605018,长华集团,汽车配件
605020.SH,605020,永和股份,化工原料
605028.SH,605028,世茂能源,供气供热
605033.SH,605033,美邦股份,农药化肥
605050.SH,605050,福然德,仓储物流
605055.SH,605055,迎丰股份,纺织
605056.SH,605056,咸亨国际,电器仪表
605058.SH,605058,澳弘电子,元器件
605060.SH,605060,联德股份,机械基件
605066.SH,605066,天正电气,电气设备
605068.SH,605068,明新旭腾,汽车配件
605069.SH,605069,正和生态,环境保护
605077.SH,605077,华康股份,食品
605080.SH,605080,浙江自然,纺织
605081.SH,605081,太和水,环境保护
605086.SH,605086,龙高股份,矿物制品
605088.SH,605088,冠盛股份,汽车配件
605089.SH,605089,味知香,食品
605090.SH,605090,九丰能源,供气供热
605098.SH,605098,行动教育,文教休闲
605099.SH,605099,共创草坪,文教休闲
605100.SH,605100,华丰股份,机械基件
605108.SH,605108,同庆楼,酒店餐饮
605111.SH,605111,新洁能,半导体
605116.SH,605116,奥锐特,化学制药
605117.SH,605117,德业股份,电气设备
605118.SH,605118,力鼎光电,元器件
605122.SH,605122,四方新材,水泥
605123.SH,605123,派克新材,航空
605128.SH,605128,上海沿浦,汽车配件
605133.SH,605133,嵘泰股份,汽车配件
605136.SH,605136,丽人丽妆,其他商业
605138.SH,605138,盛泰集团,服饰
605151.SH,605151,西上海,汽车配件
605155.SH,605155,西大门,家居用品
605158.SH,605158,华达新材,钢加工
605162.SH,605162,新中港,供气供热
605166.SH,605166,聚合顺,化纤
605167.SH,605167,利柏特,建筑工程
605168.SH,605168,三人行,互联网
605169.SH,605169,洪通燃气,供气供热
605177.SH,605177,东亚药业,化学制药
605178.SH,605178,时空科技,装修装饰
605179.SH,605179,一鸣食品,乳制品
605180.SH,605180,华生科技,纺织
605183.SH,605183,确成股份,化工原料
605186.SH,605186,健麾信息,专用机械
605188.SH,605188,国光连锁,超市连锁
605189.SH,605189,富春染织,纺织
605196.SH,605196,华通线缆,电气设备
605198.SH,605198,安德利,软饮料
605199.SH,605199,葫芦娃,中成药
605208.SH,605208,永茂泰,铝
605218.SH,605218,伟时电子,元器件
605222.SH,605222,起帆电缆,电气设备
605228.SH,605228,神通科技,汽车配件
605255.SH,605255,天普股份,汽车配件
605258.SH,605258,协和电子,元器件
605259.SH,605259,绿田机械,农用机械
605266.SH,605266,健之佳,医药商业
605268.SH,605268,王力安防,家居用品
605277.SH,605277,新亚电子,元器件
605286.SH,605286,同力日升,运输设备
605287.SH,605287,德才股份,装修装饰
605288.SH,605288,凯迪股份,电气设备
605289.SH,605289,罗曼股份,建筑工程
605296.SH,605296,神农集团,农业综合
605298.SH,605298,必得科技,运输设备
605299.SH,605299,舒华体育,文教休闲
605300.SH,605300,佳禾食品,乳制品
605303.SH,605303,园林股份,建筑工程
605305.SH,605305,中际联合,专用机械
605318.SH,605318,法狮龙,其他建材
605319.SH,605319,无锡振华,汽车配件
605333.SH,605333,沪光股份,汽车配件
605336.SH,605336,帅丰电器,家用电器
605337.SH,605337,李子园,乳制品
605338.SH,605338,巴比食品,食品
605339.SH,605339,南侨食品,食品
605358.SH,605358,立昂微,半导体
605365.SH,605365,立达信,家用电器
605366.SH,605366,宏柏新材,化工原料
605368.SH,605368,蓝天燃气,供气供热
605369.SH,605369,拱东医疗,医疗保健
605376.SH,605376,博迁新材,小金属
605377.SH,605377,华旺科技,造纸
605378.SH,605378,野马电池,电气设备
605388.SH,605388,均瑶健康,乳制品
605389.SH,605389,长龄液压,机械基件
605398.SH,605398,新炬网络,软件服务
605399.SH,605399,晨光新材,化工原料
605488.SH,605488,福莱新材,塑料
605499.SH,605499,东鹏饮料,软饮料
605500.SH,605500,森林包装,造纸
605507.SH,605507,国邦医药,化学制药
605555.SH,605555,德昌股份,家用电器
605566.SH,605566,福莱蒽特,染料涂料
605567.SH,605567,春雪食品,食品
605577.SH,605577,龙版传媒,出版业
605580.SH,605580,恒盛能源,供气供热
605588.SH,605588,冠石科技,元器件
605589.SH,605589,圣泉集团,化工原料
605598.SH,605598,上海港湾,建筑工程
605599.SH,605599,菜百股份,服饰
688001.SH,688001,华兴源创,专用机械
688002.SH,688002,睿创微纳,通信设备
688003.SH,688003,天准科技,专用机械
688004.SH,688004,博汇科技,软件服务
688005.SH,688005,容百科技,电气设备
688006.SH,688006,杭可科技,电气设备
688007.SH,688007,光峰科技,元器件
688008.SH,688008,澜起科技,半导体
688009.SH,688009,中国通号,运输设备
688010.SH,688010,福光股份,元器件
688011.SH,688011,新光光电,元器件
688012.SH,688012,中微公司,半导体
688013.SH,688013,天臣医疗,医疗保健
688015.SH,688015,交控科技,运输设备
688016.SH,688016,心脉医疗,医疗保健
688017.SH,688017,绿的谐波,机械基件
688018.SH,688018,乐鑫科技,半导体
688019.SH,688019,安集科技,半导体
688020.SH,688020,方邦股份,元器件
688021.SH,688021,奥福环保,环境保护
688022.SH,688022,瀚川智能,专用机械
688023.SH,688023,安恒信息,软件服务
688025.SH,688025,杰普特,专用机械
688026.SH,688026,洁特生物,医疗保健
688027.SH,688027,国盾量子,通信设备
688028.SH,688028,沃尔德,机械基件
688029.SH,688029,南微医学,医疗保健
688030.SH,688030,山石网科,软件服务
688031.SH,688031,星环科技-U,软件服务
688032.SH,688032,禾迈股份,电气设备
688033.SH,688033,天宜上佳,电气设备
688035.SH,688035,德邦科技,半导体
688036.SH,688036,传音控股,通信设备
688037.SH,688037,芯源微,半导体
688038.SH,688038,中科通达,软件服务
688039.SH,688039,当虹科技,软件服务
688041.SH,688041,海光信息,半导体
688045.SH,688045,必易微,半导体
688046.SH,688046,药康生物,生物制药
688047.SH,688047,龙芯中科,半导体
688048.SH,688048,长光华芯,半导体
688049.SH,688049,炬芯科技,半导体
688050.SH,688050,爱博医疗,医疗保健
688051.SH,688051,佳华科技,软件服务
688052.SH,688052,纳芯微,半导体
688053.SH,688053,思科瑞,元器件
688055.SH,688055,龙腾光电,元器件
688056.SH,688056,莱伯泰科,电器仪表
688057.SH,688057,金达莱,环境保护
688058.SH,688058,宝兰德,软件服务
688059.SH,688059,华锐精密,机械基件
688060.SH,688060,云涌科技,软件服务
688061.SH,688061,灿瑞科技,半导体
688062.SH,688062,迈威生物-U,生物制药
688063.SH,688063,派能科技,电气设备
688065.SH,688065,凯赛生物,化工原料
688066.SH,688066,航天宏图,软件服务
688067.SH,688067,爱威科技,医疗保健
688068.SH,688068,热景生物,医疗保健
688069.SH,688069,德林海,环境保护
688070.SH,688070,纵横股份,航空
688071.SH,688071,华依科技,专用机械
688072.SH,688072,拓荆科技,半导体
688073.SH,688073,毕得医药,化学制药
688075.SH,688075,安旭生物,医疗保健
688076.SH,688076,诺泰生物,生物制药
688077.SH,688077,大地熊,矿物制品
688078.SH,688078,龙软科技,软件服务
688079.SH,688079,美迪凯,元器件
688080.SH,688080,映翰通,通信设备
688081.SH,688081,兴图新科,软件服务
688082.SH,688082,盛美上海,半导体
688083.SH,688083,中望软件,软件服务
688084.SH,688084,晶品特装,专用机械
688085.SH,688085,三友医疗,医疗保健
688087.SH,688087,英科再生,环境保护
688088.SH,688088,虹软科技,软件服务
688089.SH,688089,嘉必优,食品
688090.SH,688090,瑞松科技,专用机械
688091.SH,688091,上海谊众,化学制药
688092.SH,688092,爱科科技,专用机械
688093.SH,688093,世华科技,化工原料
688095.SH,688095,福昕软件,软件服务
688096.SH,688096,京源环保,环境保护
688097.SH,688097,博众精工,专用机械
688098.SH,688098,申联生物,农业综合
688099.SH,688099,晶晨股份,半导体
688100.SH,688100,威胜信息,通信设备
688101.SH,688101,三达膜,环境保护
688102.SH,688102,斯瑞新材,铜
688103.SH,688103,国力股份,电气设备
688105.SH,688105,诺唯赞,生物制药
688106.SH,688106,金宏气体,化工原料
688107.SH,688107,安路科技,半导体
688108.SH,688108,赛诺医疗,医疗保健
688109.SH,688109,品茗科技,软件服务
688110.SH,688110,东芯股份,半导体
688111.SH,688111,金山办公,软件服务
688112.SH,688112,鼎阳科技,电器仪表
688113.SH,688113,联测科技,专用机械
688114.SH,688114,华大智造,医疗保健
688115.SH,688115,思林杰,电器仪表
688116.SH,688116,天奈科技,化工原料
688117.SH,688117,圣诺生物,生物制药
688118.SH,688118,普元信息,软件服务
688119.SH,688119,中钢洛耐,其他建材
688120.SH,688120,华海清科,半导体
688121.SH,688121,卓然股份,专用机械
688122.SH,688122,西部超导,小金属
688123.SH,688123,聚辰股份,半导体
688125.SH,688125,安达智能,专用机械
688126.SH,688126,沪硅产业,半导体
688127.SH,688127,蓝特光学,元器件
688128.SH,688128,中国电研,专用机械
688129.SH,688129,东来技术,染料涂料
688130.SH,688130,晶华微,半导体
688131.SH,688131,皓元医药,化学制药
688132.SH,688132,邦彦技术,通信设备
688133.SH,688133,泰坦科技,化工原料
688135.SH,688135,利扬芯片,半导体
688136.SH,688136,科兴制药,生物制药
688137.SH,688137,近岸蛋白,生物制药
688138.SH,688138,清溢光电,半导体
688139.SH,688139,海尔生物,医疗保健
688141.SH,688141,杰华特,半导体
688143.SH,688143,长盈通,通信设备
688146.SH,688146,中船特气,半导体
688147.SH,688147,微导纳米,专用机械
688148.SH,688148,芳源股份,电气设备
688150.SH,688150,莱特光电,元器件
688151.SH,688151,华强科技,专用机械
688152.SH,688152,麒麟信安,软件服务
688153.SH,688153,唯捷创芯,半导体
688155.SH,688155,先惠技术,专用机械
688156.SH,688156,路德环境,环境保护
688157.SH,688157,松井股份,染料涂料
688158.SH,688158,优刻得-W,软件服务
688159.SH,688159,有方科技,通信设备
688160.SH,688160,步科股份,电器仪表
688161.SH,688161,威高骨科,医疗保健
688162.SH,688162,巨一科技,专用机械
688163.SH,688163,赛伦生物,生物制药
688165.SH,688165,埃夫特-U,专用机械
688166.SH,688166,博瑞医药,化学制药
688167.SH,688167,炬光科技,元器件
688168.SH,688168,安博通,软件服务
688169.SH,688169,石头科技,家用电器
688170.SH,688170,德龙激光,专用机械
688171.SH,688171,纬德信息,软件服务
688172.SH,688172,燕东微,半导体
688173.SH,688173,希荻微,半导体
688175.SH,688175,高凌信息,通信设备
688176.SH,688176,亚虹医药-U,化学制药
688177.SH,688177,百奥泰,生物制药
688178.SH,688178,万德斯,环境保护
688179.SH,688179,阿拉丁,化学制药
688180.SH,688180,君实生物-U,生物制药
688181.SH,688181,八亿时空,元器件
688182.SH,688182,灿勤科技,通信设备
688183.SH,688183,生益电子,元器件
688184.SH,688184,帕瓦股份,电气设备
688185.SH,688185,康希诺,生物制药
688186.SH,688186,广大特材,特种钢
688187.SH,688187,时代电气,运输设备
688188.SH,688188,柏楚电子,专用机械
688189.SH,688189,南新制药,化学制药
688190.SH,688190,云路股份,矿物制品
688191.SH,688191,智洋创新,软件服务
688192.SH,688192,迪哲医药-U,生物制药
688193.SH,688193,仁度生物,医疗保健
688195.SH,688195,腾景科技,元器件
688196.SH,688196,卓越新能,环境保护
688197.SH,688197,首药控股-U,化学制药
688198.SH,688198,佰仁医疗,医疗保健
688199.SH,688199,久日新材,化工原料
688200.SH,688200,华峰测控,半导体
688201.SH,688201,信安世纪,软件服务
688202.SH,688202,美迪西,医疗保健
688203.SH,688203,海正生材,塑料
688205.SH,688205,德科立,通信设备
688206.SH,688206,概伦电子,半导体
688207.SH,688207,格灵深瞳,软件服务
688208.SH,688208,道通科技,IT设备
688209.SH,688209,英集芯,半导体
688210.SH,688210,统联精密,元器件
688211.SH,688211,中科微至,专用机械
688212.SH,688212,澳华内镜,医疗保健
688213.SH,688213,思特威-W,半导体
688215.SH,688215,瑞晟智能,专用机械
688216.SH,688216,气派科技,半导体
688217.SH,688217,睿昂基因,医疗保健
688218.SH,688218,江苏北人,专用机械
688219.SH,688219,会通股份,塑料
688220.SH,688220,翱捷科技-U,半导体
688221.SH,688221,前沿生物-U,生物制药
688222.SH,688222,成都先导,化学制药
688223.SH,688223,晶科能源,电气设备
688225.SH,688225,亚信安全,软件服务
688226.SH,688226,威腾电气,电气设备
688227.SH,688227,品高股份,软件服务
688228.SH,688228,开普云,软件服务
688229.SH,688229,博睿数据,软件服务
688230.SH,688230,芯导科技,半导体
688231.SH,688231,隆达股份,航空
688232.SH,688232,新点软件,软件服务
688233.SH,688233,神工股份,半导体
688234.SH,688234,天岳先进,半导体
688235.SH,688235,百济神州-U,生物制药
688236.SH,688236,春立医疗,医疗保健
688237.SH,688237,超卓航科,航空
688238.SH,688238,和元生物,医疗保健
688239.SH,688239,航宇科技,航空
688244.SH,688244,永信至诚,软件服务
688246.SH,688246,嘉和美康,软件服务
688247.SH,688247,宣泰医药,化学制药
688248.SH,688248,南网科技,电气设备
688249.SH,688249,晶合集成,半导体
688251.SH,688251,井松智能,专用机械
688252.SH,688252,天德钰,半导体
688253.SH,688253,英诺特,医疗保健
688255.SH,688255,凯尔达,机械基件
688256.SH,688256,寒武纪-U,半导体
688257.SH,688257,新锐股份,机械基件
688258.SH,688258,卓易信息,软件服务
688259.SH,688259,创耀科技,半导体
688260.SH,688260,昀冢科技,元器件
688261.SH,688261,东微半导,半导体
688262.SH,688262,国芯科技,半导体
688265.SH,688265,南模生物,医疗保健
688266.SH,688266,泽璟制药-U,生物制药
688267.SH,688267,中触媒,化工原料
688268.SH,688268,华特气体,化工原料
688269.SH,688269,凯立新材,化工原料
688270.SH,688270,臻镭科技,半导体
688271.SH,688271,联影医疗,医疗保健
688272.SH,688272,*ST富吉,元器件
688273.SH,688273,麦澜德,医疗保健
688275.SH,688275,万润新能,电气设备
688276.SH,688276,百克生物,生物制药
688277.SH,688277,天智航-U,医疗保健
688278.SH,688278,特宝生物,生物制药
688279.SH,688279,峰岹科技,半导体
688280.SH,688280,精进电动-UW,汽车配件
688281.SH,688281,华秦科技,航空
688282.SH,688282,理工导航,通信设备
688283.SH,688283,坤恒顺维,电器仪表
688285.SH,688285,高铁电气,运输设备
688286.SH,688286,敏芯股份,半导体
688287.SH,688287,观典防务,航空
688288.SH,688288,鸿泉物联,IT设备
688289.SH,688289,圣湘生物,医疗保健
688290.SH,688290,景业智能,专用机械
688291.SH,688291,金橙子,软件服务
688292.SH,688292,浩瀚深度,软件服务
688293.SH,688293,奥浦迈,生物制药
688295.SH,688295,中复神鹰,化纤
688296.SH,688296,和达科技,软件服务
688297.SH,688297,中无人机,航空
688298.SH,688298,东方生物,医疗保健
688299.SH,688299,长阳科技,元器件
688300.SH,688300,联瑞新材,矿物制品
688301.SH,688301,奕瑞科技,医疗保健
688302.SH,688302,海创药业-U,生物制药
688303.SH,688303,大全能源,电气设备
688305.SH,688305,科德数控,机床制造
688306.SH,688306,均普智能,专用机械
688307.SH,688307,中润光学,元器件
688308.SH,688308,欧科亿,机械基件
688309.SH,688309,恒誉环保,环境保护
688310.SH,688310,迈得医疗,医疗保健
688311.SH,688311,盟升电子,元器件
688312.SH,688312,燕麦科技,专用机械
688313.SH,688313,仕佳光子,通信设备
688314.SH,688314,康拓医疗,医疗保健
688315.SH,688315,诺禾致源,医疗保健
688316.SH,688316,青云科技-U,软件服务
688317.SH,688317,之江生物,医疗保健
688318.SH,688318,财富趋势,软件服务
688319.SH,688319,欧林生物,生物制药
688320.SH,688320,禾川科技,电器仪表
688321.SH,688321,微芯生物,化学制药
688322.SH,688322,奥比中光-UW,元器件
688323.SH,688323,瑞华泰,塑料
688325.SH,688325,赛微微电,半导体
688326.SH,688326,经纬恒润-W,汽车配件
688327.SH,688327,云从科技-UW,软件服务
688328.SH,688328,深科达,专用机械
688329.SH,688329,艾隆科技,专用机械
688330.SH,688330,宏力达,电气设备
688331.SH,688331,荣昌生物,生物制药
688332.SH,688332,中科蓝讯,半导体
688333.SH,688333,铂力特,机械基件
688334.SH,688334,西高院,电气设备
688335.SH,688335,复洁环保,环境保护
688336.SH,688336,三生国健,生物制药
688337.SH,688337,普源精电,电器仪表
688338.SH,688338,赛科希德,医疗保健
688339.SH,688339,亿华通-U,汽车配件
688343.SH,688343,云天励飞-U,软件服务
688345.SH,688345,博力威,电气设备
688347.SH,688347,华虹公司,半导体
688348.SH,688348,昱能科技,电气设备
688349.SH,688349,三一重能,电气设备
688350.SH,688350,富淼科技,化工原料
688351.SH,688351,微电生理-U,医疗保健
688352.SH,688352,颀中科技,半导体
688353.SH,688353,华盛锂电,化工原料
688355.SH,688355,明志科技,机械基件
688356.SH,688356,键凯科技,化学制药
688357.SH,688357,建龙微纳,化工原料
688358.SH,688358,祥生医疗,医疗保健
688359.SH,688359,三孚新科,化工原料
688360.SH,688360,德马科技,机械基件
688361.SH,688361,中科飞测-U,半导体
688362.SH,688362,甬矽电子,半导体
688363.SH,688363,华熙生物,医疗保健
688365.SH,688365,光云科技,软件服务
688366.SH,688366,昊海生科,医疗保健
688367.SH,688367,工大高科,运输设备
688368.SH,688368,晶丰明源,半导体
688369.SH,688369,致远互联,软件服务
688370.SH,688370,丛麟科技,环境保护
688371.SH,688371,菲沃泰,元器件
688372.SH,688372,伟测科技,半导体
688373.SH,688373,盟科药业-U,化学制药
688375.SH,688375,国博电子,元器件
688376.SH,688376,美埃科技,专用机械
688377.SH,688377,迪威尔,专用机械
688378.SH,688378,奥来德,专用机械
688379.SH,688379,华光新材,机械基件
688380.SH,688380,中微半导,半导体
688381.SH,688381,帝奥微,半导体
688382.SH,688382,益方生物-U,生物制药
688383.SH,688383,新益昌,专用机械
